"ano_refe";"mes_refe";"codi_enti";"nome_enti";"codi_rece";"desc_rece";"desc_forc";"valo_arre";"data_ulal";"desc_tpmo";
"2021";"8";"1";"Prefeitura Municipal de Joao Pessoa";"1728011100";"COTA-PARTE DO ICMS - PRINCIPAL";"0.100-Recursos Ordinarios";"-214610.1";"2021-08-10 00:00:00";"Estorno Arrecadacao de Receita";
"2021";"8";"1";"Prefeitura Municipal de Joao Pessoa";"1728011100";"COTA-PARTE DO ICMS - PRINCIPAL";"0.100-Recursos Ordinarios";"1073050.54";"2021-08-10 00:00:00";"Arrecadacao de Receita";
"2021";"8";"1";"Prefeitura Municipal de Joao Pessoa";"1728012100";"COTA-PARTE DO IPVA - PRINCIPAL";"0.100-Recursos Ordinarios";"-65462.34";"2021-08-10 00:00:00";"Estorno Arrecadacao de Receita";
"2021";"8";"1";"Prefeitura Municipal de Joao Pessoa";"1728012100";"COTA-PARTE DO IPVA - PRINCIPAL";"0.100-Recursos Ordinarios";"327311.64";"2021-08-10 00:00:00";"Arrecadacao de Receita";
"2021";"8";"1";"Prefeitura Municipal de Joao Pessoa";"1758011100";"TRANSFERENCIAS DE RECURSOS DO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E D";"0.112-Transferencias do FUNDEB - Impostos 70%";"6723932.26";"2021-08-10 00:00:00";"Arrecadacao de Receita";
"2021";"8";"1";"Prefeitura Municipal de Joao Pessoa";"1758011100";"TRANSFERENCIAS DE RECURSOS DO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E D";"0.113-Transferencias do FUNDEB- Impostos - 30%";"2881685.26";"2021-08-10 00:00:00";"Arrecadacao de Receita";
"2021";"8";"1";"Prefeitura Municipal de Joao Pessoa";"1921991100";"OUTRAS INDENIZACOES - PRINCIPAL";"0.100-Recursos Ordinarios";"4530.92";"2021-08-10 00:00:00";"Arrecadacao de Receita";
"2021";"8";"13";"Fundo Municipal de Saude de Joao Pessoa";"1728031100";"TRANSFERENCIA DE RECURSOS DO ESTADO PARA PROGRAMAS DE SAUDE ? REPASSE FUNDO A FUNDO - PRIN";"0.213-TRANSFERENCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVEN";"157671.21";"2021-08-10 00:00:00";"Arrecadacao de Receita";
"2021";"8";"1";"Prefeitura Municipal de Joao Pessoa";"1113031100";"IMPOSTO SOBRE A RENDA - RETIDO NA FONTE - TRABALHO - PRINCIPAL";"0.100-Recursos Ordinarios";"135635.58";"2021-08-11 00:00:00";"Arrecadacao de Receita";
"2021";"8";"1";"Prefeitura Municipal de Joao Pessoa";"1118011100";"IMPOSTO PREDIAL E TERRITORIAL URBANO - PRINCIPAL";"0.100-Recursos Ordinarios";"337945.85";"2021-08-11 00:00:00";"Arrecadacao de Receita";
"2021";"8";"1";"Prefeitura Municipal de Joao Pessoa";"1118011200";"IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - MULTAS E JUROS";"0.100-Recursos Ordinarios";"20841.59";"2021-08-11 00:00:00";"Arrecadacao de Receita";
"2021";"8";"1";"Prefeitura Municipal de Joao Pessoa";"1118011300";"IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - DIVIDA ATIVA";"0.100-Recursos Ordinarios";"108949.77";"2021-08-11 00:00:00";"Arrecadacao de Receita";
"2021";"8";"1";"Prefeitura Municipal de Joao Pessoa";"1118014100";"IMPOSTO SOBRE TRANSMISSAO ?INTER VIVOS? DE BENS IMOVEIS E DE DIREITOS REAIS SOBRE IMOVEIS ";"0.100-Recursos Ordinarios";"509226";"2021-08-11 00:00:00";"Arrecadacao de Receita";
"2021";"8";"1";"Prefeitura Municipal de Joao Pessoa";"1118023100";"IMPOSTO SOBRE SERVICOS DE QUALQUER NATUREZA - PRINCIPAL";"0.100-Recursos Ordinarios";"1512615.34";"2021-08-11 00:00:00";"Arrecadacao de Receita";
"2021";"8";"1";"Prefeitura Municipal de Joao Pessoa";"1118023300";"IMPOSTO SOBRE SERVICOS DE QUALQUER NATUREZA - DIVIDA ATIVA";"0.100-Recursos Ordinarios";"10307.9";"2021-08-11 00:00:00";"Arrecadacao de Receita";
"2021";"8";"1";"Prefeitura Municipal de Joao Pessoa";"1121011100";"TAXAS DE INSPECAO, CONTROLE E FISCALIZACAO - PRINCIPAL";"0.100-Recursos Ordinarios";"25027.81";"2021-08-11 00:00:00";"Arrecadacao de Receita";
"2021";"8";"1";"Prefeitura Municipal de Joao Pessoa";"1122011100";"TAXAS PELA PRESTACAO DE SERVICOS - PRINCIPAL";"0.100-Recursos Ordinarios";"131471.28";"2021-08-11 00:00:00";"Arrecadacao de Receita";
"2021";"8";"1";"Prefeitura Municipal de Joao Pessoa";"1728012100";"COTA-PARTE DO IPVA - PRINCIPAL";"0.100-Recursos Ordinarios";"-78030.28";"2021-08-11 00:00:00";"Estorno Arrecadacao de Receita";
"2021";"8";"1";"Prefeitura Municipal de Joao Pessoa";"1728012100";"COTA-PARTE DO IPVA - PRINCIPAL";"0.100-Recursos Ordinarios";"390151.38";"2021-08-11 00:00:00";"Arrecadacao de Receita";
"2021";"8";"6";"Instituto de Previdencia do Municipio de Joao Pessoa";"1321001100";"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL";"0.242-Recursos Destinados ao RPPS - Plano Financeiro - Recur";"419.8";"2021-08-11 00:00:00";"Arrecadacao de Receita";
"2021";"8";"13";"Fundo Municipal de Saude de Joao Pessoa";"1121011100";"TAXAS DE INSPECAO, CONTROLE E FISCALIZACAO - PRINCIPAL";"0.229-Outros Recursos Vinculados a Saude ";"10246.47";"2021-08-11 00:00:00";"Arrecadacao de Receita";
"2021";"8";"18";"Fundo Municipal de Defesa dos Direitos Difusos";"1910041100";"MULTAS PREVISTAS NA LEGISLACAO SOBRE DEFESA DOS DIREITOS DIFUSOS - PRINCIPAL";"0.100-Recursos Ordinarios";"21486.37";"2021-08-11 00:00:00";"Arrecadacao de Receita";
"2021";"8";"18";"Fundo Municipal de Defesa dos Direitos Difusos";"1910041100";"MULTAS PREVISTAS NA LEGISLACAO SOBRE DEFESA DOS DIREITOS DIFUSOS - PRINCIPAL";"0.209-Outros Recursos Nao Vinculados";"50134.87";"2021-08-11 00:00:00";"Arrecadacao de Receita";
"2021";"8";"43";"Fundo de Gestao, Desenvolvimento e Modernizacao da procuradoria Geral FUNDERM";"1990991100";"OUTRAS RECEITAS - PRIMARIAS - PRINCIPAL";"0.209-Outros Recursos Nao Vinculados";"7957.91";"2021-08-11 00:00:00";"Arrecadacao de Receita";
"2021";"8";"1";"Prefeitura Municipal de Joao Pessoa";"1113031100";"IMPOSTO SOBRE A RENDA - RETIDO NA FONTE - TRABALHO - PRINCIPAL";"0.100-Recursos Ordinarios";"1011206.72";"2021-08-12 00:00:00";"Arrecadacao de Receita";
"2021";"8";"1";"Prefeitura Municipal de Joao Pessoa";"1118011100";"IMPOSTO PREDIAL E TERRITORIAL URBANO - PRINCIPAL";"0.100-Recursos Ordinarios";"717983.97";"2021-08-12 00:00:00";"Arrecadacao de Receita";
"2021";"8";"1";"Prefeitura Municipal de Joao Pessoa";"1118011200";"IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - MULTAS E JUROS";"0.100-Recursos Ordinarios";"191272.76";"2021-08-12 00:00:00";"Arrecadacao de Receita";
"2021";"8";"1";"Prefeitura Municipal de Joao Pessoa";"1118011300";"IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - DIVIDA ATIVA";"0.100-Recursos Ordinarios";"537135.03";"2021-08-12 00:00:00";"Arrecadacao de Receita";
"2021";"8";"1";"Prefeitura Municipal de Joao Pessoa";"1118014100";"IMPOSTO SOBRE TRANSMISSAO ?INTER VIVOS? DE BENS IMOVEIS E DE DIREITOS REAIS SOBRE IMOVEIS ";"0.100-Recursos Ordinarios";"443533.49";"2021-08-12 00:00:00";"Arrecadacao de Receita";
"2021";"8";"1";"Prefeitura Municipal de Joao Pessoa";"1118023100";"IMPOSTO SOBRE SERVICOS DE QUALQUER NATUREZA - PRINCIPAL";"0.100-Recursos Ordinarios";"11302604.82";"2021-08-12 00:00:00";"Arrecadacao de Receita";
"2021";"8";"1";"Prefeitura Municipal de Joao Pessoa";"1118023300";"IMPOSTO SOBRE SERVICOS DE QUALQUER NATUREZA - DIVIDA ATIVA";"0.100-Recursos Ordinarios";"814167.81";"2021-08-12 00:00:00";"Arrecadacao de Receita";
"2021";"8";"1";"Prefeitura Municipal de Joao Pessoa";"1121011100";"TAXAS DE INSPECAO, CONTROLE E FISCALIZACAO - PRINCIPAL";"0.100-Recursos Ordinarios";"23367.72";"2021-08-12 00:00:00";"Arrecadacao de Receita";
"2021";"8";"1";"Prefeitura Municipal de Joao Pessoa";"1122011100";"TAXAS PELA PRESTACAO DE SERVICOS - PRINCIPAL";"0.100-Recursos Ordinarios";"384043.11";"2021-08-12 00:00:00";"Arrecadacao de Receita";
"2021";"8";"1";"Prefeitura Municipal de Joao Pessoa";"1728012100";"COTA-PARTE DO IPVA - PRINCIPAL";"0.100-Recursos Ordinarios";"-58293.41";"2021-08-12 00:00:00";"Estorno Arrecadacao de Receita";
"2021";"8";"1";"Prefeitura Municipal de Joao Pessoa";"1728012100";"COTA-PARTE DO IPVA - PRINCIPAL";"0.100-Recursos Ordinarios";"291467.03";"2021-08-12 00:00:00";"Arrecadacao de Receita";
"2021";"8";"1";"Prefeitura Municipal de Joao Pessoa";"1922991100";"OUTRAS RESTITUICOES - PRINCIPAL";"0.100-Recursos Ordinarios";"15407.94";"2021-08-12 00:00:00";"Arrecadacao de Receita";
"2021";"8";"6";"Instituto de Previdencia do Municipio de Joao Pessoa";"1215012100";"CPSSS - SERVIDOR CIVIL INATIVO - PRINCIPAL";"0.242-Recursos Destinados ao RPPS - Plano Financeiro - Recur";"252508.77";"2021-08-12 00:00:00";"Arrecadacao de Receita";
"2021";"8";"6";"Instituto de Previdencia do Municipio de Joao Pessoa";"1215013100";"CPSSS - SERVIDOR CIVIL - PENSIONISTAS - PRINCIPAL";"0.241-Recursos Destinados ao RPPS - Plano Previdenciario - R";"394.8";"2021-08-12 00:00:00";"Arrecadacao de Receita";
"2021";"8";"6";"Instituto de Previdencia do Municipio de Joao Pessoa";"1215013100";"CPSSS - SERVIDOR CIVIL - PENSIONISTAS - PRINCIPAL";"0.242-Recursos Destinados ao RPPS - Plano Financeiro - Recur";"100290.66";"2021-08-12 00:00:00";"Arrecadacao de Receita";
"2021";"8";"6";"Instituto de Previdencia do Municipio de Joao Pessoa";"1922991100";"OUTRAS RESTITUICOES - PRINCIPAL";"0.242-Recursos Destinados ao RPPS - Plano Financeiro - Recur";"219054.94";"2021-08-12 00:00:00";"Arrecadacao de Receita";
"2021";"8";"6";"Instituto de Previdencia do Municipio de Joao Pessoa";"1990991100";"OUTRAS RECEITAS - PRIMARIAS - PRINCIPAL";"0.241-Recursos Destinados ao RPPS - Plano Previdenciario - R";"11817";"2021-08-12 00:00:00";"Arrecadacao de Receita";
"2021";"8";"13";"Fundo Municipal de Saude de Joao Pessoa";"1718033100";"TRANSFERENCIA DE RECURSOS DO SUS ? VIGILANCIA EM SAUDE";"0.214-TRANSFERENCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVEN";"283403.81";"2021-08-12 00:00:00";"Arrecadacao de Receita";
"2021";"8";"23";"Instituto Candida Vargas";"7630011100";"SERVICOS DE ATENDIMENTO A SAUDE - PRINCIPAL";"0.229-Outros Recursos Vinculados a Saude ";"414488.93";"2021-08-12 00:00:00";"Arrecadacao de Receita";
"2021";"8";"1";"Prefeitura Municipal de Joao Pessoa";"1113031100";"IMPOSTO SOBRE A RENDA - RETIDO NA FONTE - TRABALHO - PRINCIPAL";"0.100-Recursos Ordinarios";"2257.19";"2021-08-13 00:00:00";"Arrecadacao de Receita";
"2021";"8";"1";"Prefeitura Municipal de Joao Pessoa";"1118011100";"IMPOSTO PREDIAL E TERRITORIAL URBANO - PRINCIPAL";"0.100-Recursos Ordinarios";"69318.7";"2021-08-13 00:00:00";"Arrecadacao de Receita";
"2021";"8";"1";"Prefeitura Municipal de Joao Pessoa";"1118011200";"IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - MULTAS E JUROS";"0.100-Recursos Ordinarios";"5486.74";"2021-08-13 00:00:00";"Arrecadacao de Receita";
"2021";"8";"1";"Prefeitura Municipal de Joao Pessoa";"1118011300";"IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - DIVIDA ATIVA";"0.100-Recursos Ordinarios";"44999.9";"2021-08-13 00:00:00";"Arrecadacao de Receita";
"2021";"8";"1";"Prefeitura Municipal de Joao Pessoa";"1118014100";"IMPOSTO SOBRE TRANSMISSAO ?INTER VIVOS? DE BENS IMOVEIS E DE DIREITOS REAIS SOBRE IMOVEIS ";"0.100-Recursos Ordinarios";"857336.84";"2021-08-13 00:00:00";"Arrecadacao de Receita";
"2021";"8";"1";"Prefeitura Municipal de Joao Pessoa";"1118023100";"IMPOSTO SOBRE SERVICOS DE QUALQUER NATUREZA - PRINCIPAL";"0.100-Recursos Ordinarios";"326127.1";"2021-08-13 00:00:00";"Arrecadacao de Receita";
"2021";"8";"1";"Prefeitura Municipal de Joao Pessoa";"1118023300";"IMPOSTO SOBRE SERVICOS DE QUALQUER NATUREZA - DIVIDA ATIVA";"0.100-Recursos Ordinarios";"7756.81";"2021-08-13 00:00:00";"Arrecadacao de Receita";
"2021";"8";"1";"Prefeitura Municipal de Joao Pessoa";"1121011100";"TAXAS DE INSPECAO, CONTROLE E FISCALIZACAO - PRINCIPAL";"0.100-Recursos Ordinarios";"17220.87";"2021-08-13 00:00:00";"Arrecadacao de Receita";
"2021";"8";"1";"Prefeitura Municipal de Joao Pessoa";"1122011100";"TAXAS PELA PRESTACAO DE SERVICOS - PRINCIPAL";"0.100-Recursos Ordinarios";"37148.41";"2021-08-13 00:00:00";"Arrecadacao de Receita";
"2021";"8";"1";"Prefeitura Municipal de Joao Pessoa";"1718991101";"OUTRAS TRANSFERENCIAS DA UNIAO";"0.100-Recursos Ordinarios";"217.21";"2021-08-13 00:00:00";"Arrecadacao de Receita";
"2021";"8";"1";"Prefeitura Municipal de Joao Pessoa";"1728012100";"COTA-PARTE DO IPVA - PRINCIPAL";"0.100-Recursos Ordinarios";"331888.24";"2021-08-13 00:00:00";"Arrecadacao de Receita";
"2021";"8";"1";"Prefeitura Municipal de Joao Pessoa";"1728012100";"COTA-PARTE DO IPVA - PRINCIPAL";"0.100-Recursos Ordinarios";"-110629.42";"2021-08-13 00:00:00";"Estorno Arrecadacao de Receita";
"2021";"8";"6";"Instituto de Previdencia do Municipio de Joao Pessoa";"1215011100";"CPSSS - SERVIDOR CIVIL ATIVO - PRINCIPAL";"0.241-Recursos Destinados ao RPPS - Plano Previdenciario - R";"1090337.66";"2021-08-13 00:00:00";"Arrecadacao de Receita";
"2021";"8";"6";"Instituto de Previdencia do Municipio de Joao Pessoa";"7215011100";"CPSSS - SERVIDOR CIVIL ATIVO - PRINCIPAL";"0.241-Recursos Destinados ao RPPS - Plano Previdenciario - R";"1285040.82";"2021-08-13 00:00:00";"Arrecadacao de Receita";
"2021";"8";"18";"Fundo Municipal de Defesa dos Direitos Difusos";"1910041100";"MULTAS PREVISTAS NA LEGISLACAO SOBRE DEFESA DOS DIREITOS DIFUSOS - PRINCIPAL";"0.100-Recursos Ordinarios";"3000";"2021-08-13 00:00:00";"Arrecadacao de Receita";
"2021";"8";"18";"Fundo Municipal de Defesa dos Direitos Difusos";"1910041100";"MULTAS PREVISTAS NA LEGISLACAO SOBRE DEFESA DOS DIREITOS DIFUSOS - PRINCIPAL";"0.209-Outros Recursos Nao Vinculados";"7000";"2021-08-13 00:00:00";"Arrecadacao de Receita";
"2021";"8";"23";"Instituto Candida Vargas";"1321001100";"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL";"0.229-Outros Recursos Vinculados a Saude ";"-0.02";"2021-08-13 00:00:00";"Estorno Arrecadacao de Receita";
"2021";"8";"23";"Instituto Candida Vargas";"1321001100";"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL";"0.229-Outros Recursos Vinculados a Saude ";"0.04";"2021-08-13 00:00:00";"Arrecadacao de Receita";
"2021";"8";"1";"Prefeitura Municipal de Joao Pessoa";"1113031100";"IMPOSTO SOBRE A RENDA - RETIDO NA FONTE - TRABALHO - PRINCIPAL";"0.100-Recursos Ordinarios";"2230753.6";"2021-08-16 00:00:00";"Arrecadacao de Receita";
"2021";"8";"1";"Prefeitura Municipal de Joao Pessoa";"1118011100";"IMPOSTO PREDIAL E TERRITORIAL URBANO - PRINCIPAL";"0.100-Recursos Ordinarios";"50734.72";"2021-08-16 00:00:00";"Arrecadacao de Receita";
"2021";"8";"1";"Prefeitura Municipal de Joao Pessoa";"1118011200";"IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - MULTAS E JUROS";"0.100-Recursos Ordinarios";"15480.31";"2021-08-16 00:00:00";"Arrecadacao de Receita";
"2021";"8";"1";"Prefeitura Municipal de Joao Pessoa";"1118011300";"IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - DIVIDA ATIVA";"0.100-Recursos Ordinarios";"70387.27";"2021-08-16 00:00:00";"Arrecadacao de Receita";
"2021";"8";"1";"Prefeitura Municipal de Joao Pessoa";"1118014100";"IMPOSTO SOBRE TRANSMISSAO ?INTER VIVOS? DE BENS IMOVEIS E DE DIREITOS REAIS SOBRE IMOVEIS ";"0.100-Recursos Ordinarios";"534906.82";"2021-08-16 00:00:00";"Arrecadacao de Receita";
"2021";"8";"1";"Prefeitura Municipal de Joao Pessoa";"1118023100";"IMPOSTO SOBRE SERVICOS DE QUALQUER NATUREZA - PRINCIPAL";"0.100-Recursos Ordinarios";"222259.25";"2021-08-16 00:00:00";"Arrecadacao de Receita";
"2021";"8";"1";"Prefeitura Municipal de Joao Pessoa";"1118023300";"IMPOSTO SOBRE SERVICOS DE QUALQUER NATUREZA - DIVIDA ATIVA";"0.100-Recursos Ordinarios";"6158.82";"2021-08-16 00:00:00";"Arrecadacao de Receita";
"2021";"8";"1";"Prefeitura Municipal de Joao Pessoa";"1121011100";"TAXAS DE INSPECAO, CONTROLE E FISCALIZACAO - PRINCIPAL";"0.100-Recursos Ordinarios";"18743.19";"2021-08-16 00:00:00";"Arrecadacao de Receita";
"2021";"8";"1";"Prefeitura Municipal de Joao Pessoa";"1122011100";"TAXAS PELA PRESTACAO DE SERVICOS - PRINCIPAL";"0.100-Recursos Ordinarios";"48308.34";"2021-08-16 00:00:00";"Arrecadacao de Receita";
"2021";"8";"1";"Prefeitura Municipal de Joao Pessoa";"1728012100";"COTA-PARTE DO IPVA - PRINCIPAL";"0.100-Recursos Ordinarios";"276590.18";"2021-08-16 00:00:00";"Arrecadacao de Receita";
"2021";"8";"1";"Prefeitura Municipal de Joao Pessoa";"1728012100";"COTA-PARTE DO IPVA - PRINCIPAL";"0.100-Recursos Ordinarios";"-55318.04";"2021-08-16 00:00:00";"Estorno Arrecadacao de Receita";
"2021";"8";"6";"Instituto de Previdencia do Municipio de Joao Pessoa";"1215011100";"CPSSS - SERVIDOR CIVIL ATIVO - PRINCIPAL";"0.241-Recursos Destinados ao RPPS - Plano Previdenciario - R";"505527.54";"2021-08-16 00:00:00";"Arrecadacao de Receita";
"2021";"8";"6";"Instituto de Previdencia do Municipio de Joao Pessoa";"1215011100";"CPSSS - SERVIDOR CIVIL ATIVO - PRINCIPAL";"0.242-Recursos Destinados ao RPPS - Plano Financeiro - Recur";"453528.54";"2021-08-16 00:00:00";"Arrecadacao de Receita";
"2021";"8";"6";"Instituto de Previdencia do Municipio de Joao Pessoa";"7215011100";"CPSSS - SERVIDOR CIVIL ATIVO - PRINCIPAL";"0.241-Recursos Destinados ao RPPS - Plano Previdenciario - R";"714445.55";"2021-08-16 00:00:00";"Arrecadacao de Receita";
"2021";"8";"6";"Instituto de Previdencia do Municipio de Joao Pessoa";"7215011100";"CPSSS - SERVIDOR CIVIL ATIVO - PRINCIPAL";"0.242-Recursos Destinados ao RPPS - Plano Financeiro - Recur";"1407362.48";"2021-08-16 00:00:00";"Arrecadacao de Receita";
"2021";"8";"6";"Instituto de Previdencia do Municipio de Joao Pessoa";"7218012100";"CONTRIBUICAO PATRONAL DOS SERVIDORES CIVIS INATIVOS - PRINCIPAL - INTRA ( FUNFIN )";"0.242-Recursos Destinados ao RPPS - Plano Financeiro - Recur";"16003.14";"2021-08-16 00:00:00";"Arrecadacao de Receita";
"2021";"8";"6";"Instituto de Previdencia do Municipio de Joao Pessoa";"7218013100";"CONTRIBUICAO PATRONAL DOS PENSIONISTAS CIVIS - PRINCIPAL - INTRA ( FUNFIN )";"0.242-Recursos Destinados ao RPPS - Plano Financeiro - Recur";"22032.8";"2021-08-16 00:00:00";"Arrecadacao de Receita";
"2021";"8";"13";"Fundo Municipal de Saude de Joao Pessoa";"1718034100";"TRANSFERENCIA DE RECURSOS DO SUS ? ASSISTENCIA FARMACEUTICA";"0.214-TRANSFERENCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVEN";"397765.71";"2021-08-16 00:00:00";"Arrecadacao de Receita";
"2021";"8";"13";"Fundo Municipal de Saude de Joao Pessoa";"1718039145";"COVID -TRANSF REC DO SUS OUT PROGRAMAS FINANCIADOS POR TRANSFERENCIAS FUNDO";"0.214-TRANSFERENCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVEN";"480000";"2021-08-16 00:00:00";"Arrecadacao de Receita";
"2021";"8";"13";"Fundo Municipal de Saude de Joao Pessoa";"2418041100";"TRANSFERENCIAS DE RECURSOS DO SISTEMA UNICO DE SAUDE ? SUS DESTINADOS A ATENCAO BASICA";"0.215-TRANSFERENCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVEN";"27000";"2021-08-16 00:00:00";"Arrecadacao de Receita";
"2021";"8";"13";"Fundo Municipal de Saude de Joao Pessoa";"2418042100";"TRANSFERENCIAS DE RECURSOS DO SISTEMA UNICO DE SAUDE ? SUS DESTINADOS A ATENCAO ESPECIALIZ";"0.215-TRANSFERENCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVEN";"98189";"2021-08-16 00:00:00";"Arrecadacao de Receita";
"2021";"8";"18";"Fundo Municipal de Defesa dos Direitos Difusos";"1910041100";"MULTAS PREVISTAS NA LEGISLACAO SOBRE DEFESA DOS DIREITOS DIFUSOS - PRINCIPAL";"0.100-Recursos Ordinarios";"4800";"2021-08-16 00:00:00";"Arrecadacao de Receita";
"2021";"8";"18";"Fundo Municipal de Defesa dos Direitos Difusos";"1910041100";"MULTAS PREVISTAS NA LEGISLACAO SOBRE DEFESA DOS DIREITOS DIFUSOS - PRINCIPAL";"0.209-Outros Recursos Nao Vinculados";"11200";"2021-08-16 00:00:00";"Arrecadacao de Receita";
"2021";"8";"43";"Fundo de Gestao, Desenvolvimento e Modernizacao da procuradoria Geral FUNDERM";"1990991100";"OUTRAS RECEITAS - PRIMARIAS - PRINCIPAL";"0.209-Outros Recursos Nao Vinculados";"208.53";"2021-08-16 00:00:00";"Arrecadacao de Receita";
"2021";"8";"1";"Prefeitura Municipal de Joao Pessoa";"1113031100";"IMPOSTO SOBRE A RENDA - RETIDO NA FONTE - TRABALHO - PRINCIPAL";"0.100-Recursos Ordinarios";"545678.49";"2021-08-17 00:00:00";"Arrecadacao de Receita";
"2021";"8";"1";"Prefeitura Municipal de Joao Pessoa";"1118011100";"IMPOSTO PREDIAL E TERRITORIAL URBANO - PRINCIPAL";"0.100-Recursos Ordinarios";"44025.36";"2021-08-17 00:00:00";"Arrecadacao de Receita";
"2021";"8";"1";"Prefeitura Municipal de Joao Pessoa";"1118011200";"IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - MULTAS E JUROS";"0.100-Recursos Ordinarios";"4069.9";"2021-08-17 00:00:00";"Arrecadacao de Receita";
"2021";"8";"1";"Prefeitura Municipal de Joao Pessoa";"1118011300";"IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - DIVIDA ATIVA";"0.100-Recursos Ordinarios";"33193.94";"2021-08-17 00:00:00";"Arrecadacao de Receita";
"2021";"8";"1";"Prefeitura Municipal de Joao Pessoa";"1118014100";"IMPOSTO SOBRE TRANSMISSAO ?INTER VIVOS? DE BENS IMOVEIS E DE DIREITOS REAIS SOBRE IMOVEIS ";"0.100-Recursos Ordinarios";"524029.57";"2021-08-17 00:00:00";"Arrecadacao de Receita";
"2021";"8";"1";"Prefeitura Municipal de Joao Pessoa";"1118023100";"IMPOSTO SOBRE SERVICOS DE QUALQUER NATUREZA - PRINCIPAL";"0.100-Recursos Ordinarios";"324207.9";"2021-08-17 00:00:00";"Arrecadacao de Receita";
"2021";"8";"1";"Prefeitura Municipal de Joao Pessoa";"1118023300";"IMPOSTO SOBRE SERVICOS DE QUALQUER NATUREZA - DIVIDA ATIVA";"0.100-Recursos Ordinarios";"3154.4";"2021-08-17 00:00:00";"Arrecadacao de Receita";
"2021";"8";"1";"Prefeitura Municipal de Joao Pessoa";"1121011100";"TAXAS DE INSPECAO, CONTROLE E FISCALIZACAO - PRINCIPAL";"0.100-Recursos Ordinarios";"15536.96";"2021-08-17 00:00:00";"Arrecadacao de Receita";
"2021";"8";"1";"Prefeitura Municipal de Joao Pessoa";"1122011100";"TAXAS PELA PRESTACAO DE SERVICOS - PRINCIPAL";"0.100-Recursos Ordinarios";"34432.01";"2021-08-17 00:00:00";"Arrecadacao de Receita";
"2021";"8";"1";"Prefeitura Municipal de Joao Pessoa";"1240001100";"CONTRIBUICAO PARA O CUSTEIO DO SERVICO DE ILUMINACAO PUBLICA - PRINCIPAL";"0.162-Contribuicao para o Custeio do Servico de Iluminacao P";"4139764.84";"2021-08-17 00:00:00";"Arrecadacao de Receita";
"2021";"8";"1";"Prefeitura Municipal de Joao Pessoa";"1718051100";"TRANSFERENCIAS DO SALARIO-EDUCACAO - PRINCIPAL";"0.120-Transferencia do Salario-Educacao";"499810.86";"2021-08-17 00:00:00";"Arrecadacao de Receita";
"2021";"8";"1";"Prefeitura Municipal de Joao Pessoa";"1728011100";"COTA-PARTE DO ICMS - PRINCIPAL";"0.100-Recursos Ordinarios";"15823987.81";"2021-08-17 00:00:00";"Arrecadacao de Receita";
"2021";"8";"1";"Prefeitura Municipal de Joao Pessoa";"1728011100";"COTA-PARTE DO ICMS - PRINCIPAL";"0.100-Recursos Ordinarios";"-3164797.56";"2021-08-17 00:00:00";"Estorno Arrecadacao de Receita";
"2021";"8";"1";"Prefeitura Municipal de Joao Pessoa";"1728012100";"COTA-PARTE DO IPVA - PRINCIPAL";"0.100-Recursos Ordinarios";"344310.75";"2021-08-17 00:00:00";"Arrecadacao de Receita";
"2021";"8";"1";"Prefeitura Municipal de Joao Pessoa";"1728012100";"COTA-PARTE DO IPVA - PRINCIPAL";"0.100-Recursos Ordinarios";"-68862.15";"2021-08-17 00:00:00";"Estorno Arrecadacao de Receita";
"2021";"8";"1";"Prefeitura Municipal de Joao Pessoa";"1728013100";"COTA - PARTE DO IPI - MUNICIPIOS - PRINCIPAL";"0.100-Recursos Ordinarios";"-2685.72";"2021-08-17 00:00:00";"Estorno Arrecadacao de Receita";
"2021";"8";"1";"Prefeitura Municipal de Joao Pessoa";"1728013100";"COTA - PARTE DO IPI - MUNICIPIOS - PRINCIPAL";"0.100-Recursos Ordinarios";"13428.58";"2021-08-17 00:00:00";"Arrecadacao de Receita";
